timestamp,smoke,gas,temperature,humidity,shock,motion,status
8096,904,718,58.1,45.07,1,1,2
8097,906,611,56.99,40.57,1,1,2
8098,871,631,52.69,52.43,1,1,2
8099,1021,510,59.91,48.4,1,1,2
8100,1014,798,71.32,48.05,1,1,2
8101,1008,542,64.19,45.29,1,1,2
8102,863,489,61.91,50.75,1,1,2
8103,928,713,61.21,46.88,1,1,2
8104,966,644,49.28,51.23,1,1,2
8105,873,518,52.93,46.19,1,1,2
8106,873,688,52.48,45.59,1,1,2
8107,866,787,61.08,47.1,1,1,2
8108,977,765,51.24,46.01,1,1,2
8109,951,563,63.28,43.16,1,1,2
8110,995,473,51.72,51.66,1,1,2
8111,949,458,47.67,48.37,1,1,2
8112,899,502,48.28,47.63,1,1,2
8113,887,674,52.91,49.94,1,1,2
8114,944,563,39.96,47.6,1,1,2
8115,952,421,58.02,44.16,1,1,2
8116,940,520,48.56,50.38,1,1,2
8117,903,607,61.07,51.74,1,1,2
8118,912,774,71.03,37.33,1,1,2
8119,885,777,64.28,50.47,1,1,2
8120,901,571,57.21,52.41,1,1,2
8121,886,792,62.58,47.02,1,1,2
8122,920,451,70.11,45.0,1,1,2
8123,1003,745,69.12,45.58,1,1,2
8124,895,605,62.24,53.19,1,1,2
8125,987,746,56.31,47.35,1,1,2
8126,1007,466,60.19,42.38,1,1,2
8127,857,697,56.97,48.4,1,1,2
8128,966,443,57.0,47.52,1,1,2
8129,909,457,60.38,47.72,1,1,2
8130,978,423,66.84,39.36,1,1,2
8131,958,560,56.9,46.78,1,1,2
8132,977,754,70.5,42.63,1,1,2
8133,935,443,64.95,50.87,1,1,2
8134,999,580,61.44,43.35,1,1,2
8135,958,442,62.3,51.81,1,1,2
8136,971,692,63.2,46.54,1,1,2
8137,914,656,64.67,44.61,1,1,2
8138,886,528,72.66,49.43,1,1,2
8139,1010,670,64.38,50.42,1,1,2
8140,917,498,54.14,49.27,1,1,2
8141,872,433,59.55,50.67,1,1,2
8142,966,514,56.82,52.34,1,1,2
8143,885,560,70.58,50.46,1,1,2
8144,1011,462,65.41,47.86,1,1,2
8145,997,704,67.88,55.03,1,1,2
8146,914,713,60.77,47.77,1,1,2
8147,1005,452,58.0,44.22,1,1,2
8148,970,588,62.62,44.67,1,1,2
8149,942,640,64.27,48.89,1,1,2
8150,930,660,69.24,42.63,1,1,2
8151,954,680,73.34,48.41,1,1,2
8152,852,711,66.39,45.36,1,1,2
8153,864,603,52.96,47.0,1,1,2
8154,912,660,40.32,46.47,1,1,2
8155,874,761,60.09,46.24,1,1,2
8156,1007,503,66.1,42.6,1,1,2
8157,883,423,66.89,41.33,1,1,2
8158,863,427,54.18,41.85,1,1,2
8159,878,602,43.44,48.11,1,1,2
8160,964,778,57.51,47.17,1,1,2
8161,869,771,65.08,54.86,1,1,2
8162,935,514,53.32,43.36,1,1,2
8163,994,667,74.48,41.76,1,1,2
8164,893,645,61.63,47.87,1,1,2
8165,990,462,62.18,52.19,1,1,2
8166,905,639,63.88,43.86,1,1,2
8167,881,643,57.32,46.2,1,1,2
8168,910,650,44.6,48.12,1,1,2
8169,996,744,47.39,47.19,1,1,2
8170,851,664,73.83,47.81,1,1,2
8171,952,630,71.83,49.25,1,1,2
8172,856,571,56.93,43.29,1,1,2
8173,907,615,59.24,53.4,1,1,2
8174,896,718,55.47,41.59,1,1,2
8175,904,782,52.93,46.55,1,1,2
8176,968,703,49.92,46.96,1,1,2
8177,938,582,56.88,49.9,1,1,2
8178,902,540,71.34,50.66,1,1,2
8179,941,627,61.41,47.54,1,1,2
8180,1003,645,65.78,49.88,1,1,2
8181,1004,447,59.65,46.93,1,1,2
8182,875,602,63.44,50.45,1,1,2
8183,906,534,46.48,47.7,1,1,2
8184,931,448,41.41,50.87,1,1,2
8185,863,667,63.15,54.48,1,1,2
8186,974,674,61.76,60.73,1,1,2
8187,867,721,52.11,47.6,1,1,2
8188,1013,465,58.17,46.57,1,1,2
8189,867,590,50.75,43.75,1,1,2
8190,992,606,50.34,43.71,1,1,2
8191,877,434,46.38,48.76,1,1,2
8192,857,531,63.36,47.23,1,1,2
8193,965,592,57.18,44.98,1,1,2
8194,975,458,56.53,41.99,1,1,2
8195,904,537,44.21,45.49,1,1,2
8196,858,559,45.96,44.22,1,1,2
8197,877,692,60.0,45.2,1,1,2
8198,996,573,54.5,45.88,1,1,2
8199,892,570,50.64,53.98,1,1,2
8200,860,730,71.97,46.48,1,1,2
8201,857,567,60.37,51.01,1,1,2
8202,914,479,68.4,47.13,1,1,2
8203,971,706,66.24,39.18,1,1,2
8204,871,671,57.79,47.69,1,1,2
8205,972,786,57.74,52.91,1,1,2
8206,1001,697,61.13,52.54,1,1,2
8207,999,706,65.29,47.55,1,1,2
8208,920,483,50.95,54.27,1,1,2
8209,887,792,61.4,40.3,1,1,2
8210,942,478,63.01,42.65,1,1,2
8211,932,747,61.52,41.3,1,1,2
8212,862,484,51.21,47.34,1,1,2
8213,864,420,54.33,45.91,1,1,2
8214,921,792,67.33,54.45,1,1,2
8215,1007,479,72.64,51.78,1,1,2
8216,930,710,44.43,46.56,1,1,2
8217,878,476,64.43,47.54,1,1,2
8218,984,666,65.88,52.64,1,1,2
8219,1005,447,58.25,42.9,1,1,2
8220,944,729,59.21,46.16,1,1,2
8221,851,755,52.79,49.52,1,1,2
8222,978,662,66.27,57.49,1,1,2
8223,925,731,67.06,44.77,1,1,2
8224,964,644,54.87,55.05,1,1,2
8225,899,575,62.18,45.96,1,1,2
8226,885,667,64.64,56.1,1,1,2
8227,942,600,62.63,50.87,1,1,2
8228,951,686,61.72,51.86,1,1,2
8229,910,587,65.39,40.44,1,1,2
8230,856,430,68.34,43.5,1,1,2
8231,977,681,73.74,45.88,1,1,2
8232,855,649,63.36,55.04,1,1,2
8233,934,785,67.65,45.67,1,1,2
8234,982,756,60.77,52.26,1,1,2
8235,859,440,72.62,43.02,1,1,2
8236,987,757,44.24,49.35,1,1,2
8237,973,555,60.45,41.96,1,1,2
8238,961,550,65.96,50.43,1,1,2
8239,975,497,63.21,55.5,1,1,2
8240,956,594,56.42,56.52,1,1,2
8241,956,460,57.27,53.38,1,1,2
8242,931,596,59.61,47.64,1,1,2
8243,1009,664,46.37,44.7,1,1,2
8244,853,707,58.94,52.7,1,1,2
8245,879,778,50.0,51.49,1,1,2
8246,932,549,57.44,41.81,1,1,2
8247,951,644,59.51,47.59,1,1,2
8248,867,784,56.62,49.0,1,1,2
8249,982,558,66.32,51.39,1,1,2
8250,942,603,57.15,45.52,1,1,2
8251,872,691,48.82,53.15,1,1,2
8252,957,711,57.72,52.6,1,1,2
8253,942,436,74.85,42.98,1,1,2
8254,903,545,59.88,44.49,1,1,2
8255,861,476,57.99,47.46,1,1,2
8256,943,562,67.66,46.93,1,1,2
8257,857,566,69.04,44.3,1,1,2
8258,904,649,63.0,46.75,1,1,2
8259,1011,501,49.02,43.81,1,1,2
8260,955,627,53.52,45.72,1,1,2
8261,1003,757,43.9,43.19,1,1,2
8262,865,443,63.77,46.36,1,1,2
8263,853,725,51.94,45.79,1,1,2
8264,980,683,59.2,47.22,1,1,2
8265,942,580,69.47,52.14,1,1,2
8266,935,512,49.66,43.67,1,1,2
8267,949,481,53.21,47.63,1,1,2
8268,888,548,61.21,52.32,1,1,2
8269,986,514,66.66,46.47,1,1,2
8270,851,689,65.41,37.37,1,1,2
8271,943,601,58.94,55.65,1,1,2
8272,974,631,67.12,42.94,1,1,2
8273,984,791,59.33,47.88,1,1,2
8274,860,717,58.84,44.65,1,1,2
8275,931,794,55.65,48.27,1,1,2
8276,862,743,63.39,42.86,1,1,2
8277,923,655,54.3,54.64,1,1,2
8278,894,600,67.1,52.85,1,1,2
8279,927,648,63.66,45.83,1,1,2
8280,898,604,65.47,48.67,1,1,2
8281,852,456,63.04,46.37,1,1,2
8282,935,519,44.02,48.77,1,1,2
8283,857,505,51.51,47.56,1,1,2
8284,942,672,48.44,45.45,1,1,2
8285,888,453,79.66,49.41,1,1,2
8286,945,552,50.97,46.46,1,1,2
8287,940,675,58.96,46.03,1,1,2
8288,1016,523,54.25,52.22,1,1,2
8289,938,634,66.78,48.26,1,1,2
8290,936,489,66.73,44.17,1,1,2
8291,955,489,59.99,43.57,1,1,2
8292,877,734,75.26,40.69,1,1,2
8293,970,590,49.35,51.01,1,1,2
8294,895,568,57.31,40.14,1,1,2
8295,939,631,77.73,48.99,1,1,2
8296,915,721,54.65,43.93,1,1,2
8297,944,679,54.49,43.48,1,1,2
8298,969,493,58.62,43.58,1,1,2
8299,876,728,63.9,49.58,1,1,2
8300,948,485,66.09,48.32,1,1,2
8301,851,622,65.58,44.46,1,1,2
8302,1005,637,54.31,42.02,1,1,2
8303,900,775,72.27,48.73,1,1,2
8304,965,428,44.87,54.7,1,1,2
8305,934,677,77.18,47.66,1,1,2
8306,918,558,65.25,46.66,1,1,2
8307,854,439,67.45,48.34,1,1,2
8308,1006,420,71.92,42.15,1,1,2
8309,992,594,63.13,47.62,1,1,2
8310,911,473,52.14,52.29,1,1,2
8311,925,798,60.15,47.48,1,1,2
8312,998,707,48.13,47.67,1,1,2
8313,856,592,60.77,47.43,1,1,2
8314,894,453,56.02,45.27,1,1,2
8315,857,720,75.64,54.09,1,1,2
8316,927,720,63.21,49.13,1,1,2
8317,987,641,67.55,40.45,1,1,2
8318,860,635,61.02,56.1,1,1,2
8319,995,610,68.13,47.25,1,1,2
8320,858,421,64.37,40.66,1,1,2
8321,907,758,61.07,44.73,1,1,2
8322,918,629,49.37,50.35,1,1,2
8323,1001,668,52.28,52.22,1,1,2
8324,899,510,55.87,45.07,1,1,2
8325,923,651,57.5,45.52,1,1,2
8326,865,759,66.03,42.22,1,1,2
8327,1010,463,62.47,57.15,1,1,2
8328,1008,539,60.96,45.19,1,1,2
8329,976,447,46.25,49.75,1,1,2
8330,995,679,59.53,49.11,1,1,2
8331,955,771,70.28,41.44,1,1,2
8332,915,733,54.46,42.73,1,1,2
8333,953,740,69.43,56.46,1,1,2
8334,910,733,67.46,39.13,1,1,2
8335,963,736,71.55,45.29,1,1,2
8336,927,716,50.71,43.46,1,1,2
8337,867,709,54.75,49.66,1,1,2
8338,978,574,61.93,48.66,1,1,2
8339,964,689,62.81,52.78,1,1,2
8340,870,539,62.46,47.99,1,1,2
8341,1002,720,64.13,52.52,1,1,2
8342,988,699,66.0,49.99,1,1,2
8343,930,774,56.24,45.98,1,1,2
8344,872,618,56.84,45.54,1,1,2
8345,1021,575,72.92,47.39,1,1,2
8346,858,468,52.22,48.56,1,1,2
8347,872,557,57.24,48.58,1,1,2
8348,878,734,55.45,44.78,1,1,2
8349,912,721,53.7,47.52,1,1,2
8350,960,758,59.87,48.73,1,1,2
8351,936,423,58.44,45.18,1,1,2
8352,875,781,60.63,48.92,1,1,2
8353,927,567,66.27,45.58,1,1,2
8354,927,504,55.41,51.66,1,1,2
8355,1000,783,63.68,46.56,1,1,2
8356,1018,582,48.24,47.59,1,1,2
8357,962,598,57.69,45.37,1,1,2
8358,1007,534,65.2,49.44,1,1,2
8359,1001,499,46.98,43.09,1,1,2
8360,878,461,63.88,49.07,1,1,2
8361,878,608,77.86,50.01,1,1,2
8362,904,791,79.41,52.87,1,1,2
8363,907,626,40.04,52.89,1,1,2
8364,950,711,48.07,44.92,1,1,2
8365,977,506,62.23,47.65,1,1,2
8366,1004,774,67.32,42.02,1,1,2
8367,916,583,69.96,45.15,1,1,2
8368,955,794,56.78,42.08,1,1,2
8369,979,497,68.27,51.56,1,1,2
8370,979,583,47.13,48.98,1,1,2
8371,1015,524,68.02,49.09,1,1,2
8372,946,761,55.08,43.44,1,1,2
8373,983,593,74.33,44.67,1,1,2
8374,1008,532,55.05,48.26,1,1,2
8375,883,734,57.35,43.25,1,1,2
8376,950,785,53.79,46.79,1,1,2
8377,958,686,60.38,53.39,1,1,2
8378,1014,701,68.11,50.1,1,1,2
8379,1003,690,66.78,46.66,1,1,2
8380,955,634,62.06,54.8,1,1,2
8381,878,657,56.92,53.17,1,1,2
8382,877,759,65.37,47.28,1,1,2
8383,888,488,54.14,52.71,1,1,2
8384,943,511,58.06,51.47,1,1,2
8385,943,547,69.07,48.16,1,1,2
8386,983,555,48.51,49.95,1,1,2
8387,879,504,63.84,45.71,1,1,2
8388,884,735,63.46,47.08,1,1,2
8389,949,648,49.47,43.87,1,1,2
8390,968,719,60.73,48.58,1,1,2
8391,892,741,61.24,50.86,1,1,2
8392,850,559,61.45,43.51,1,1,2
8393,909,602,47.81,41.57,1,1,2
8394,906,640,56.09,51.63,1,1,2
8395,901,500,63.98,49.22,1,1,2
8396,912,760,49.62,42.8,1,1,2
8397,919,577,74.48,53.97,1,1,2
8398,983,780,58.88,49.75,1,1,2
8399,982,666,69.99,48.15,1,1,2
8400,983,517,53.81,46.44,1,1,2
8401,898,678,63.61,43.53,1,1,2
8402,1019,559,71.55,52.67,1,1,2
8403,966,666,55.58,55.98,1,1,2
8404,966,616,66.64,40.91,1,1,2
8405,905,429,50.87,48.76,1,1,2
8406,877,696,71.16,45.03,1,1,2
8407,869,609,61.91,50.96,1,1,2
8408,889,653,59.87,54.03,1,1,2
8409,957,677,58.39,47.08,1,1,2
8410,863,463,65.63,50.62,1,1,2
8411,914,653,48.93,52.06,1,1,2
8412,929,648,63.67,51.28,1,1,2
8413,919,628,68.91,44.46,1,1,2
8414,919,755,53.08,46.8,1,1,2
8415,1003,537,53.88,51.6,1,1,2
8416,892,763,53.95,50.69,1,1,2
8417,981,434,68.4,51.17,1,1,2
8418,877,682,52.53,45.05,1,1,2
8419,917,456,61.49,48.72,1,1,2
8420,1010,791,55.32,57.88,1,1,2
8421,991,566,62.7,46.42,1,1,2
8422,1022,607,71.62,54.75,1,1,2
8423,937,753,62.44,46.51,1,1,2
8424,1021,754,58.92,47.32,1,1,2
8425,987,425,55.06,41.13,1,1,2
8426,850,776,42.35,50.46,1,1,2
8427,958,479,51.0,41.29,1,1,2
8428,1000,530,60.1,51.59,1,1,2
8429,908,685,56.3,46.4,1,1,2
8430,890,778,55.51,47.17,1,1,2
8431,901,464,60.61,46.44,1,1,2
8432,907,721,55.27,52.52,1,1,2
8433,979,523,41.43,44.97,1,1,2
8434,1019,468,68.37,44.18,1,1,2
8435,876,454,53.17,41.42,1,1,2
8436,1013,660,56.36,45.14,1,1,2
8437,970,497,47.56,48.01,1,1,2
8438,904,671,47.49,49.46,1,1,2
8439,862,623,56.28,47.01,1,1,2
8440,923,726,52.51,36.85,1,1,2
8441,893,455,63.08,50.98,1,1,2
8442,952,426,70.9,46.72,1,1,2
8443,958,456,48.79,49.62,1,1,2
8444,947,491,61.6,52.86,1,1,2
8445,878,744,64.24,47.39,1,1,2
8446,960,557,64.29,47.27,1,1,2
8447,1013,509,52.85,46.18,1,1,2
8448,1014,619,59.04,46.18,1,1,2
8449,915,508,63.1,47.26,1,1,2
8450,956,488,49.29,42.81,1,1,2
8451,925,594,39.35,47.2,1,1,2
8452,891,772,58.25,43.37,1,1,2
8453,930,623,51.06,47.76,1,1,2
8454,973,617,61.18,48.22,1,1,2
8455,888,581,59.81,45.77,1,1,2
8456,914,620,72.14,47.11,1,1,2
8457,852,761,44.79,47.03,1,1,2
8458,907,703,65.48,40.99,1,1,2
8459,862,424,56.37,54.28,1,1,2
8460,952,500,55.97,49.41,1,1,2
8461,930,581,59.73,53.73,1,1,2
8462,902,567,63.04,43.39,1,1,2
8463,908,617,66.49,54.05,1,1,2
8464,923,480,55.93,42.9,1,1,2
8465,955,650,70.91,50.03,1,1,2
8466,854,630,63.98,49.7,1,1,2
8467,950,547,61.11,48.84,1,1,2
8468,994,770,64.75,54.35,1,1,2
8469,1014,457,67.87,51.13,1,1,2
8470,912,672,46.76,45.18,1,1,2
8471,872,498,74.21,42.65,1,1,2
8472,908,789,67.97,42.41,1,1,2
8473,936,750,47.19,49.86,1,1,2
8474,893,752,59.91,49.24,1,1,2
8475,863,541,63.06,49.66,1,1,2
8476,1005,441,57.84,51.22,1,1,2
8477,1007,765,69.46,46.95,1,1,2
8478,1009,536,67.87,43.46,1,1,2
8479,1013,757,70.6,49.95,1,1,2
8480,870,584,46.39,47.04,1,1,2
8481,860,637,56.81,48.49,1,1,2
8482,923,783,60.86,48.08,1,1,2
8483,909,445,63.72,50.11,1,1,2
8484,933,422,66.2,46.67,1,1,2
8485,1020,667,66.61,47.2,1,1,2
8486,901,710,77.07,46.49,1,1,2
8487,897,463,63.51,41.46,1,1,2
8488,932,623,68.67,48.14,1,1,2
8489,1005,594,68.83,46.46,1,1,2
8490,926,666,41.78,46.69,1,1,2
8491,930,612,45.56,40.1,1,1,2
8492,968,685,62.94,51.46,1,1,2
8493,1000,692,46.92,50.18,1,1,2
8494,981,618,71.88,47.98,1,1,2
8495,899,545,46.32,48.16,1,1,2
8496,937,532,56.82,47.13,1,1,2
8497,875,547,61.97,47.65,1,1,2
8498,995,431,53.16,47.84,1,1,2
8499,916,586,64.09,52.74,1,1,2
8500,908,713,62.92,44.34,1,1,2
8501,988,703,77.31,46.05,1,1,2
8502,979,623,76.25,50.78,1,1,2
8503,1016,450,56.07,42.12,1,1,2
8504,899,746,52.24,50.69,1,1,2
8505,926,422,63.18,52.07,1,1,2
8506,967,477,55.53,50.52,1,1,2
8507,915,717,69.98,43.35,1,1,2
8508,1003,594,72.34,48.5,1,1,2
8509,1013,523,60.75,45.43,1,1,2
8510,953,783,56.44,48.9,1,1,2
8511,919,651,57.64,39.16,1,1,2
8512,1010,650,54.31,49.78,1,1,2
8513,1006,502,74.71,49.56,1,1,2
8514,994,736,72.44,47.0,1,1,2
8515,971,468,60.77,48.83,1,1,2
8516,1018,564,62.31,47.93,1,1,2
8517,917,643,79.25,40.28,1,1,2
8518,877,711,55.02,52.15,1,1,2
8519,962,602,68.11,48.63,1,1,2
8520,884,535,65.4,45.38,1,1,2
8521,881,637,50.76,46.13,1,1,2
8522,976,589,56.68,47.66,1,1,2
8523,906,778,47.94,52.13,1,1,2
8524,882,731,57.9,46.82,1,1,2
8525,856,530,63.77,44.17,1,1,2
8526,975,724,59.73,53.15,1,1,2
8527,961,524,46.71,49.4,1,1,2
8528,895,660,63.81,48.31,1,1,2
8529,959,737,49.35,45.96,1,1,2
8530,982,495,51.38,47.66,1,1,2
8531,912,686,65.95,50.55,1,1,2
8532,1004,683,60.12,41.32,1,1,2
8533,1004,701,56.78,45.21,1,1,2
8534,856,525,52.29,40.72,1,1,2
8535,859,481,54.92,54.45,1,1,2
8536,853,576,72.72,45.31,1,1,2
8537,958,448,62.75,46.86,1,1,2
8538,945,421,54.27,51.03,1,1,2
8539,996,716,72.64,52.53,1,1,2
8540,913,424,69.86,49.4,1,1,2
8541,923,455,55.39,42.58,1,1,2
8542,942,784,52.09,41.14,1,1,2
8543,860,613,63.07,47.07,1,1,2
8544,944,688,58.56,52.61,1,1,2
8545,878,758,45.79,49.49,1,1,2
8546,852,541,69.08,49.32,1,1,2
8547,882,511,49.04,47.74,1,1,2
8548,887,719,50.85,42.24,1,1,2
8549,965,651,48.87,46.02,1,1,2
8550,1020,555,43.6,55.91,1,1,2
8551,918,792,73.35,43.65,1,1,2
8552,960,738,60.89,50.53,1,1,2
8553,852,749,47.05,45.47,1,1,2
8554,930,740,57.68,47.26,1,1,2
8555,966,757,64.37,47.95,1,1,2
8556,943,742,40.42,49.64,1,1,2
8557,853,767,66.46,57.02,1,1,2
8558,940,592,46.78,55.98,1,1,2
8559,977,649,57.84,43.93,1,1,2
8560,1003,618,55.71,47.57,1,1,2
8561,935,714,59.1,44.67,1,1,2
8562,936,598,70.46,49.68,1,1,2
8563,933,610,59.21,49.23,1,1,2
8564,880,513,73.33,51.19,1,1,2
8565,933,715,44.07,50.3,1,1,2
8566,986,608,66.46,52.54,1,1,2
8567,874,532,54.37,45.89,1,1,2
8568,930,447,52.05,45.11,1,1,2
8569,897,561,57.16,49.86,1,1,2
8570,852,458,48.05,50.06,1,1,2
8571,869,560,54.03,49.45,1,1,2
8572,887,627,66.89,51.05,1,1,2
8573,927,591,71.44,47.72,1,1,2
8574,942,573,68.23,41.79,1,1,2
8575,929,467,47.7,47.42,1,1,2
8576,988,646,73.3,48.27,1,1,2
8577,919,485,44.99,38.63,1,1,2
8578,862,758,71.21,53.36,1,1,2
8579,995,532,58.87,45.85,1,1,2
8580,860,427,49.67,48.67,1,1,2
8581,855,421,67.12,53.4,1,1,2
8582,852,741,57.95,41.12,1,1,2
8583,985,750,67.01,43.07,1,1,2
8584,879,718,56.19,49.91,1,1,2
8585,870,460,44.16,43.78,1,1,2
8586,1001,727,61.23,46.58,1,1,2
8587,890,745,50.57,46.51,1,1,2
8588,858,472,49.16,51.22,1,1,2
8589,981,432,53.49,55.33,1,1,2
8590,1014,475,70.85,51.27,1,1,2
8591,974,620,57.53,46.31,1,1,2
8592,981,596,59.05,45.48,1,1,2
8593,915,747,64.91,46.14,1,1,2
8594,924,553,59.79,50.86,1,1,2
8595,938,669,52.85,55.12,1,1,2
8596,996,557,52.2,51.91,1,1,2
8597,928,457,59.44,48.49,1,1,2
8598,951,547,65.08,51.92,1,1,2
8599,962,502,64.52,46.58,1,1,2
8600,871,571,71.35,51.92,1,1,2
8601,1021,718,52.64,45.51,1,1,2
8602,999,622,59.87,54.54,1,1,2
8603,869,794,58.74,46.5,1,1,2
8604,954,729,68.86,48.63,1,1,2
8605,990,466,50.56,56.53,1,1,2
8606,968,734,63.18,48.18,1,1,2
8607,953,485,65.99,53.17,1,1,2
8608,856,615,65.44,47.97,1,1,2
8609,987,766,57.86,45.35,1,1,2
8610,981,566,46.62,46.61,1,1,2
8611,988,708,68.93,45.42,1,1,2
8612,885,686,68.27,45.89,1,1,2
8613,874,515,52.66,54.81,1,1,2
8614,903,470,50.09,44.85,1,1,2
8615,866,763,45.83,50.07,1,1,2
8616,855,661,69.81,50.05,1,1,2
8617,928,730,68.53,47.43,1,1,2
8618,998,425,65.8,45.37,1,1,2
8619,970,660,65.58,43.74,1,1,2
8620,1019,568,48.26,50.5,1,1,2
8621,900,443,61.7,44.52,1,1,2
8622,960,518,68.69,46.94,1,1,2
8623,944,618,67.52,49.23,1,1,2
8624,995,740,61.17,51.95,1,1,2
8625,993,645,62.51,44.03,1,1,2
8626,850,755,71.5,35.49,1,1,2
8627,968,798,70.76,50.85,1,1,2
8628,900,476,71.94,41.88,1,1,2
8629,878,795,63.92,49.08,1,1,2
8630,923,774,58.33,43.46,1,1,2
8631,868,636,71.27,45.52,1,1,2
8632,1007,603,42.71,55.35,1,1,2
8633,976,679,78.48,46.51,1,1,2
8634,989,432,52.49,49.82,1,1,2
8635,932,524,68.6,49.28,1,1,2
8636,888,644,66.2,46.13,1,1,2
8637,912,640,63.8,42.88,1,1,2
8638,978,551,58.71,45.61,1,1,2
8639,863,570,57.76,44.83,1,1,2
8640,885,615,57.62,50.87,1,1,2
8641,899,476,50.26,45.93,1,1,2
8642,960,508,54.52,47.0,1,1,2
8643,1014,488,64.64,45.02,1,1,2
8644,967,591,38.72,47.73,1,1,2
8645,906,439,49.96,50.22,1,1,2
8646,884,608,39.26,45.03,1,1,2
8647,1021,773,62.79,47.05,1,1,2
8648,927,470,76.43,43.09,1,1,2
8649,863,535,60.22,44.91,1,1,2
8650,873,596,69.44,45.08,1,1,2
8651,927,748,63.49,52.15,1,1,2
8652,985,560,46.81,49.49,1,1,2
8653,975,707,61.04,44.34,1,1,2
8654,962,597,58.95,49.03,1,1,2
8655,860,442,51.29,46.17,1,1,2
8656,918,765,31.74,46.93,1,1,2
8657,1019,560,71.9,49.61,1,1,2
8658,994,780,59.2,52.31,1,1,2
8659,897,790,68.43,38.14,1,1,2
8660,1015,626,40.37,49.44,1,1,2
8661,914,686,64.13,51.69,1,1,2
8662,1002,708,56.55,51.79,1,1,2
8663,860,744,51.62,52.15,1,1,2
8664,907,699,57.29,49.97,1,1,2
8665,976,723,47.74,49.75,1,1,2
8666,967,734,49.79,55.44,1,1,2
8667,918,698,73.52,44.31,1,1,2
8668,895,448,70.92,47.92,1,1,2
8669,883,520,49.22,46.58,1,1,2
8670,894,547,61.95,49.31,1,1,2
8671,968,767,58.18,43.83,1,1,2
8672,970,627,67.58,45.37,1,1,2
8673,938,519,48.72,51.8,1,1,2
8674,853,685,49.92,46.03,1,1,2
8675,869,707,52.99,48.29,1,1,2
8676,994,685,57.26,52.5,1,1,2
8677,881,473,59.47,50.06,1,1,2
8678,967,713,65.25,49.09,1,1,2
8679,901,636,64.65,50.07,1,1,2
8680,881,772,53.28,55.97,1,1,2
8681,977,531,52.76,51.53,1,1,2
8682,1000,593,67.38,51.75,1,1,2
8683,995,432,53.17,46.64,1,1,2
8684,926,757,60.6,43.19,1,1,2
8685,948,637,73.74,52.48,1,1,2
8686,973,439,68.67,51.37,1,1,2
8687,1017,465,71.75,48.05,1,1,2
8688,995,665,51.17,51.01,1,1,2
8689,915,560,59.89,48.31,1,1,2
8690,959,549,50.32,48.96,1,1,2
8691,954,573,60.3,39.93,1,1,2
8692,953,729,45.53,50.93,1,1,2
8693,957,719,60.63,49.12,1,1,2
8694,1018,699,61.62,53.62,1,1,2
8695,988,585,69.19,45.41,1,1,2
8696,987,438,63.87,48.89,1,1,2
8697,873,680,77.87,52.79,1,1,2
8698,1020,761,62.32,45.53,1,1,2
8699,929,680,49.04,40.75,1,1,2
8700,958,766,63.24,51.51,1,1,2
8701,930,706,52.51,44.29,1,1,2
8702,914,615,54.14,53.91,1,1,2
8703,988,435,65.04,51.0,1,1,2
8704,907,424,64.49,47.89,1,1,2
8705,850,427,72.5,46.52,1,1,2
8706,880,549,49.58,52.4,1,1,2
8707,989,632,57.54,45.41,1,1,2
8708,912,434,63.09,44.34,1,1,2
8709,862,634,58.79,46.67,1,1,2
8710,912,674,61.35,39.6,1,1,2
8711,856,590,68.18,45.9,1,1,2
8712,877,444,62.32,42.03,1,1,2
8713,919,497,51.98,50.23,1,1,2
8714,1013,547,54.27,46.72,1,1,2
8715,1022,719,66.12,52.37,1,1,2
8716,958,779,55.31,46.97,1,1,2
8717,994,511,59.72,46.8,1,1,2
8718,894,575,61.4,47.26,1,1,2
8719,878,488,81.29,49.86,1,1,2
8720,968,634,55.6,49.83,1,1,2
8721,923,677,56.64,46.6,1,1,2
8722,946,711,80.88,51.01,1,1,2
8723,900,626,72.07,47.29,1,1,2
8724,1012,488,52.74,45.57,1,1,2
8725,922,604,56.78,43.95,1,1,2
8726,942,653,69.21,48.81,1,1,2
8727,898,449,69.15,51.36,1,1,2
8728,1014,791,68.85,51.34,1,1,2
8729,865,433,52.59,47.77,1,1,2
8730,990,538,76.32,51.92,1,1,2
8731,898,717,46.62,49.18,1,1,2
8732,1006,511,59.55,52.07,1,1,2
8733,933,778,59.93,46.63,1,1,2
8734,926,462,61.14,52.96,1,1,2
8735,969,738,52.81,52.18,1,1,2
8736,901,696,65.69,45.9,1,1,2
8737,907,644,59.23,43.02,1,1,2
8738,1013,552,65.73,50.22,1,1,2
8739,901,621,66.68,49.89,1,1,2
8740,863,644,59.46,50.11,1,1,2
8741,989,552,54.28,50.73,1,1,2
8742,928,469,57.59,53.42,1,1,2
8743,1022,500,51.84,53.94,1,1,2
8744,938,638,56.02,49.57,1,1,2
8745,974,571,50.72,47.03,1,1,2
8746,871,489,66.08,45.01,1,1,2
8747,988,795,61.16,54.06,1,1,2
8748,1017,590,54.3,37.96,1,1,2
8749,917,487,61.39,44.47,1,1,2
8750,908,477,55.76,41.71,1,1,2
8751,978,475,61.44,47.55,1,1,2
8752,900,669,69.95,53.57,1,1,2
8753,965,657,69.27,47.58,1,1,2
8754,881,660,39.31,49.42,1,1,2
8755,971,709,54.01,43.91,1,1,2
8756,931,795,66.02,54.08,1,1,2
